canvas_id,course_name,type,title,date,link,is_completed,grade,summary,text_id
10500000172281914,Cmpsc221 Spring 2025,file,DevPSU XC Syllabus (Spring 2020).pdf,2020-01-28T19:19:12Z,https://canvas.instructure.com/files/1050~172281914/download?download_frd=1&verifier=39mRtqOJRhY6B7YHvWdxePymqprWwNNsjW5jGtX4,,,,
10500000172281785,Cmpsc221 Spring 2025,file,e2c1b0302ae39070794de4b154b96941.key,2016-11-23T18:57:52Z,https://canvas.instructure.com/files/1050~172281785/download?download_frd=1&verifier=A6FhZuncSiEx4CaG6gE4RoMRzaHKGoGo2ucpPcbL,,,,
10500000172281798,Cmpsc221 Spring 2025,file,e3d2bb59e2246782001ae83087f1a723.key,2016-11-23T18:57:36Z,https://canvas.instructure.com/files/1050~172281798/download?download_frd=1&verifier=2CcrdNPNSMCOfF9YuKwKpHbo8WC32C2fgPxiDNY4,,,,
10500000172656714,Cmpsc221 Spring 2025,file,exam-5893785_1920-1.png,2025-01-10T13:50:23Z,https://canvas.instructure.com/files/1050~172656714/download?download_frd=1&verifier=H5Btma2Tz5QI2T72yLAMwXfLM4QggJ0ExkCB0Ka7,,,,
10500000172281834,Cmpsc221 Spring 2025,file,exam-5893785_1920.png,2024-07-10T12:38:26Z,https://canvas.instructure.com/files/1050~172281834/download?download_frd=1&verifier=aoYuAKwQkFpT8GzFASCVILnbVP6M0C3m0kKmoGZG,,,,
10500000172281891,Cmpsc221 Spring 2025,file,exclamation_icon.png,2024-07-10T12:38:26Z,https://canvas.instructure.com/files/1050~172281891/download?download_frd=1&verifier=cnb4hDKb4Nb4u1mbnAgTw6aOSMzkmxotSH4J0IWK,,,,
10500000172281814,Cmpsc221 Spring 2025,file,f28e7a9858a4e29a28e88ace6f28336c.key,2016-11-23T18:58:03Z,https://canvas.instructure.com/files/1050~172281814/download?download_frd=1&verifier=Oty9sqIc5ZublRBLy6GQDn80nxN8w6O0h1gF6YVq,,,,
10500000172281794,Cmpsc221 Spring 2025,file,FahrenheitToCelsiusTemperatureConverterFinal.jpg,2019-09-25T20:59:20Z,https://canvas.instructure.com/files/1050~172281794/download?download_frd=1&verifier=H219qpkgPjpg0tB2UaL3YADYH5hgtsBGs8nP4nfP,,,,
10500000172281747,Cmpsc221 Spring 2025,file,FahrenheitToCelsiusTemperatureConverterInitial.jpg,2019-09-25T20:46:38Z,https://canvas.instructure.com/files/1050~172281747/download?download_frd=1&verifier=MVt3CHDtCfB7SIK9H3s78cyyni8qQRSlkDNKkHXf,,,,
10500000172281813,Cmpsc221 Spring 2025,file,fd72dd9dc7bc33edd34b6f6b9343db92.key,2016-11-23T18:57:35Z,https://canvas.instructure.com/files/1050~172281813/download?download_frd=1&verifier=wz1mSD0i74hd86vDNJzeW8cJ3axhZXpvQdIV3Wdw,,,,
10500000172281758,Cmpsc221 Spring 2025,file,Fig15_31-Assignment 5.png,2016-11-23T18:58:07Z,https://canvas.instructure.com/files/1050~172281758/download?download_frd=1&verifier=hwqskfo5oah0vPGGzdxXOoLX14kcB4vqANxCMs1c,,,,
10500000172281916,Cmpsc221 Spring 2025,file,FinalProject_New Assignment.docx,2017-12-14T00:16:03Z,https://canvas.instructure.com/files/1050~172281916/download?download_frd=1&verifier=DwTZ1HOFUlwKSEmg8bbSsGwmCCrWmmXUXC4aANmH,,,,
10500000172281872,Cmpsc221 Spring 2025,file,FlightSchedulerFinalProject.pdf,2017-07-21T20:12:15Z,https://canvas.instructure.com/files/1050~172281872/download?download_frd=1&verifier=smTS9NUtsLpqctgVrSyhSNWOf9eF8e4CrySxHPjO,,,"Develop a GUI flight scheduler for Fly-By-Night Airline with Derby DB and OOD. It manages bookings, waitlists, and flight/day status. Two phases: initial covers customer add/book/status; final adds flight/day management, booking cancellation, customer status, and flight drops with rebooking. Uses SQL PreparedStatements.",43.0
10500000172281898,Cmpsc221 Spring 2025,file,FunctionalProgrammingAssignment.zip,2023-10-26T00:19:41Z,,,,,
10500000172281874,Cmpsc221 Spring 2025,file,FunctionalProgrammingTemplate.zip,2023-09-28T21:14:00Z,https://canvas.instructure.com/files/1050~172281874/download?download_frd=1&verifier=LLw3OnyDBESi6RzIjW5YbiECGBwOJikd8bpWwzWK,,,"A Python script repeatedly failed with `ValueError` from `pathlib.relative_to`. This occurred because files from a temporary directory were not subpaths of the script's configured `downloads` directory (`C:\Users\andy\Videos\hackpsu_fa25\downloads`), preventing successful processing of various items like build files and Java code.",238.0
10500000172281754,Cmpsc221 Spring 2025,file,Help Document PA6.pdf,2019-07-30T17:47:47Z,https://canvas.instructure.com/files/1050~172281754/download?download_frd=1&verifier=UpQDrYKr3kQzrgTzxXZDZFZfXm490gYTe1B0xKu5,,,,
10500000172281840,Cmpsc221 Spring 2025,file,image_capture.zip,2020-04-28T00:00:18Z,https://canvas.instructure.com/files/1050~172281840/download?download_frd=1&verifier=DvYeAs0AD4TcplLVokDwIqt09vjvLVI64LathTnH,,,"A Python script (`extract_text_from_downloads.py`) repeatedly failed for multiple JPG files (e.g., MFDC9089.jpg) due to a `ValueError`. The `path.relative_to(DOWNLOADS)` call failed because the images were in a temporary `AppData\Local\Temp` directory, not the expected `downloads` subpath, preventing relative path resolution.",239.0
10500000172281824,Cmpsc221 Spring 2025,file,imagesec1.JPG,2020-01-02T13:47:00Z,https://canvas.instructure.com/files/1050~172281824/download?download_frd=1&verifier=eWdRkFvoRnW1yuE3nS5o5q2AODKLNkCx1KGwEhcg,,,,
10500000172281787,Cmpsc221 Spring 2025,file,imagesec2.JPG,2020-01-10T21:12:16Z,https://canvas.instructure.com/files/1050~172281787/download?download_frd=1&verifier=z7f0CQzcVjDIaDEhNGnfnTZeKaHD4DxCvbKYeF4l,,,,
10500000172281749,Cmpsc221 Spring 2025,file,instructorsandprojectsFall2020.xlsx,2020-08-28T00:50:06Z,https://canvas.instructure.com/files/1050~172281749/download?download_frd=1&verifier=rgM88PFNnxtL46zQz2eGdzRrnJ6qKQPn0xLeNwSk,,,,
10500000172281858,Cmpsc221 Spring 2025,file,Java2dDrawingApplication.zip,2021-10-19T00:10:26Z,,,,,
10500000172281860,Cmpsc221 Spring 2025,file,Java2DDrawingApplicationTemplate.zip,2020-02-25T02:34:09Z,https://canvas.instructure.com/files/1050~172281860/download?download_frd=1&verifier=IA3kZTWA2rJmYO2ZBR1Fa6eca7hsTo4eZ8mjDLcG,,,A Python script `extract_text_from_downloads.py` repeatedly failed with a `ValueError` when calling `path.relative_to`. This occurred because numerous files from a temporary Java application template directory were not located as subpaths of the designated `downloads` directory.,240.0
10500000172281773,Cmpsc221 Spring 2025,file,jhtp10_ch01.ppt,2016-11-23T18:57:59Z,https://canvas.instructure.com/files/1050~172281773/download?download_frd=1&verifier=g05vhdB3XMvFrx56N3a3XzNkj3VMPdob5M2hTpfi,,,,
10500000172281757,Cmpsc221 Spring 2025,file,jhtp10_ch02.ppt,2016-11-23T18:57:51Z,https://canvas.instructure.com/files/1050~172281757/download?download_frd=1&verifier=NDGk5aVI1yVwvAp5UBZ81aXSwEvsCRLrmnhGiYoA,,,,
10500000172281843,Cmpsc221 Spring 2025,file,jhtp10_ch03.ppt,2016-11-23T18:57:56Z,https://canvas.instructure.com/files/1050~172281843/download?download_frd=1&verifier=dt0zqk5RbCBqgz42XCQbbNGz16FHZ1FEry7XwPk1,,,,
10500000172281770,Cmpsc221 Spring 2025,file,jhtp10_ch04.ppt,2016-11-23T18:57:55Z,https://canvas.instructure.com/files/1050~172281770/download?download_frd=1&verifier=KOts85VaZQewrObR3aiVDdFp5DK7mlqA9v4aDla6,,,,
10500000172281743,Cmpsc221 Spring 2025,file,jhtp10_ch05.ppt,2016-11-23T18:57:50Z,https://canvas.instructure.com/files/1050~172281743/download?download_frd=1&verifier=46SVRyQ6ZGSZKkKLmJLETdj8k7g4rcpVFDi7KLPE,,,,
10500000172281801,Cmpsc221 Spring 2025,file,jhtp10_ch06.ppt,2016-11-23T18:57:33Z,https://canvas.instructure.com/files/1050~172281801/download?download_frd=1&verifier=uvAlh8g0OkNuIDwKYue1JB1odNWBoG6UQMh4N9k5,,,,
10500000172281763,Cmpsc221 Spring 2025,file,jhtp10_ch07.ppt,2016-11-23T18:57:43Z,https://canvas.instructure.com/files/1050~172281763/download?download_frd=1&verifier=YvgOLDwnI10OdqFQvkxnz79YrKtNoIsmBb4goTfO,,,,
10500000172281778,Cmpsc221 Spring 2025,file,jhtp10_ch08.ppt,2016-11-23T18:58:13Z,https://canvas.instructure.com/files/1050~172281778/download?download_frd=1&verifier=NXhAtck47m91EzAsXFLMGAxWtsvJUwu9YVFhP6D7,,,,
10500000172281764,Cmpsc221 Spring 2025,file,jhtp10_ch09.ppt,2016-11-23T18:58:16Z,https://canvas.instructure.com/files/1050~172281764/download?download_frd=1&verifier=ud01Fyay6YgtKuIvrnIyCrGHDRnbRotB5iSq4FRE,,,,
10500000172281765,Cmpsc221 Spring 2025,file,jhtp10_ch10.ppt,2016-11-23T18:57:38Z,https://canvas.instructure.com/files/1050~172281765/download?download_frd=1&verifier=QjUdjsuBQtcqAEfPApvmSqDwVFZPpxmB5rlkpiZg,,,,
10500000172281779,Cmpsc221 Spring 2025,file,jhtp10_ch11.ppt,2016-11-23T18:57:49Z,https://canvas.instructure.com/files/1050~172281779/download?download_frd=1&verifier=E5kmZMv00aaAGUyJby2Z8TWLzpsrrSN8NeHCSvm1,,,,
10500000172281848,Cmpsc221 Spring 2025,file,jhtp10_ch12.ppt,2016-11-23T18:57:46Z,https://canvas.instructure.com/files/1050~172281848/download?download_frd=1&verifier=0w4riTH7MZDgntBRejnaFKK0YMgJwdDxXGYeydQB,,,,
10500000172281867,Cmpsc221 Spring 2025,file,jhtp10_ch13.ppt,2016-11-23T18:58:05Z,https://canvas.instructure.com/files/1050~172281867/download?download_frd=1&verifier=vykPX7rYAl4viEPa9BvHtYvrOt5OPWR887UaUERC,,,,
10500000172281795,Cmpsc221 Spring 2025,file,jhtp10_ch14.ppt,2016-11-23T18:57:53Z,https://canvas.instructure.com/files/1050~172281795/download?download_frd=1&verifier=cxRObbLwDZDwLbWFWDILyZn8ytwDRrTqj7E2UKpt,,,,
10500000172281864,Cmpsc221 Spring 2025,file,jhtp10_ch15.ppt,2016-11-23T18:57:39Z,https://canvas.instructure.com/files/1050~172281864/download?download_frd=1&verifier=ZWRJc437Oa9zKzc2vUzNh7PKn2d8tELFhXCaJ1sJ,,,,
10500000172281756,Cmpsc221 Spring 2025,file,jhtp10_ch16.ppt,2016-11-23T18:58:04Z,https://canvas.instructure.com/files/1050~172281756/download?download_frd=1&verifier=GqConjF0w5IhMrdU79n4ss4NkA3pU3d9SHkayvb2,,,,
10500000172281820,Cmpsc221 Spring 2025,file,jhtp10_ch17.ppt,2016-11-23T18:57:36Z,https://canvas.instructure.com/files/1050~172281820/download?download_frd=1&verifier=Q6sPNAtxUV4FP9SgEtjTADY5nejAlyeKExcM8nGs,,,,
10500000172281841,Cmpsc221 Spring 2025,file,jhtp10_ch18.ppt,2016-11-23T18:58:10Z,https://canvas.instructure.com/files/1050~172281841/download?download_frd=1&verifier=p7RHt7hraAkiXbqnHwu7ebgrDwhBIv96rSJPVzXs,,,,
10500000172281789,Cmpsc221 Spring 2025,file,jhtp10_ch19.ppt,2016-11-23T18:58:14Z,https://canvas.instructure.com/files/1050~172281789/download?download_frd=1&verifier=gCUx0oZHLiMK1fIJyBKwhGKOUNnXrE7Dq6f3nrN8,,,,
10500000172281810,Cmpsc221 Spring 2025,file,jhtp10_ch20.ppt,2016-11-23T18:57:54Z,https://canvas.instructure.com/files/1050~172281810/download?download_frd=1&verifier=hmvBrToVx7ovWoeHEEIsE59e3zxaMVEA5mXeb1t0,,,,
10500000172281766,Cmpsc221 Spring 2025,file,jhtp10_ch21.ppt,2016-11-23T18:58:09Z,https://canvas.instructure.com/files/1050~172281766/download?download_frd=1&verifier=JCBHyUyb5l5GFkOGil3y6vl2ORzB7wmqpUW6qbfN,,,,
10500000172281805,Cmpsc221 Spring 2025,file,jhtp10_ch22.ppt,2016-11-23T18:57:57Z,https://canvas.instructure.com/files/1050~172281805/download?download_frd=1&verifier=BYpeKxJK5hdzSlP2CYml5jBefqBVH5KV3eTYEpbC,,,,
10500000172281844,Cmpsc221 Spring 2025,file,jhtp10_ch23.ppt,2016-11-23T18:58:00Z,https://canvas.instructure.com/files/1050~172281844/download?download_frd=1&verifier=KKWbKjpTP6gy8xlgSkbhKYKdU77iytLBLwRjqi83,,,,
10500000172281761,Cmpsc221 Spring 2025,file,jhtp10_ch24.ppt,2016-11-23T18:57:31Z,https://canvas.instructure.com/files/1050~172281761/download?download_frd=1&verifier=CUG608nl11qc8Vw67iuQEQQ4bHtJkTMxztRTfLso,,,,
10500000172281904,Cmpsc221 Spring 2025,file,jhtp10_ch24.ppt,2018-06-26T20:09:48Z,https://canvas.instructure.com/files/1050~172281904/download?download_frd=1&verifier=0AvArqRQztmx5PahSAp4R54DS9W09hQcKEz6Q9Du,,,,
10500000172281751,Cmpsc221 Spring 2025,file,jhtp10_ch25.ppt,2016-11-23T18:58:08Z,https://canvas.instructure.com/files/1050~172281751/download?download_frd=1&verifier=ez48OvTqJkEKW4lUpFJrLLUDOOV5dyraNyhNCpnc,,,,
10500000172281847,Cmpsc221 Spring 2025,file,JHTP11_01.pptx,2018-05-02T20:47:52Z,https://canvas.instructure.com/files/1050~172281847/download?download_frd=1&verifier=TGo9rxPALkdU41AA6JhtZDQTqHkpGsxOEWVJsfsP,,,,
10500000172281863,Cmpsc221 Spring 2025,file,JHTP11_02.pptx,2018-05-02T20:48:16Z,https://canvas.instructure.com/files/1050~172281863/download?download_frd=1&verifier=SHp0vVP5bW5genc7uXGR7xJmsVH9to621YLqH3Ke,,,,
10500000172281859,Cmpsc221 Spring 2025,file,JHTP11_03.pptx,2018-05-02T20:48:28Z,https://canvas.instructure.com/files/1050~172281859/download?download_frd=1&verifier=niauOy4Py7jcWAEgDMEPiEPHaGsrFkAixBpQn7f5,,,,
10500000172281862,Cmpsc221 Spring 2025,file,JHTP11_04.pptx,2018-05-02T20:48:44Z,https://canvas.instructure.com/files/1050~172281862/download?download_frd=1&verifier=qenzoVMvZmC5Cv1MHBYpF2rokp4RqOizuuJEHKvE,,,,
10500000172281833,Cmpsc221 Spring 2025,file,JHTP11_05.pptx,2018-05-02T20:49:09Z,https://canvas.instructure.com/files/1050~172281833/download?download_frd=1&verifier=ftlGuAwkSjxgwxReypam59ZAY4TBmCEFcgTP3bPP,,,,
10500000172281835,Cmpsc221 Spring 2025,file,JHTP11_06.pptx,2018-05-02T20:49:23Z,https://canvas.instructure.com/files/1050~172281835/download?download_frd=1&verifier=Tccdp06d2MVeMVq3Naiwo6gdLyVeef7tmxVa60wc,,,,
10500000172281876,Cmpsc221 Spring 2025,file,JHTP11_07-4.pptx,2018-05-15T19:58:23Z,https://canvas.instructure.com/files/1050~172281876/download?download_frd=1&verifier=WLkPzvQyYwkxdL4xtWZJiekUGnpYSbnwTNMxFsHy,,,"Java arrays are fixed-length, 0-indexed, homogeneous data, initialized with `new` or `{}`, pass-by-value; enhanced for iterates. Bounds are checked (ArrayIndexOutOfBoundsException). `java.util.Arrays` offers utilities. `ArrayLists` are dynamic, generic, resizable collections with `add`/`get`/`remove` methods, using `<>`.",201.0
10500000172281871,Cmpsc221 Spring 2025,file,JHTP11_08.pptx,2018-05-02T20:50:48Z,https://canvas.instructure.com/files/1050~172281871/download?download_frd=1&verifier=dxoJtblQrfeBUe5Pl9Az53e228zhRBcTdcuWgX7d,,,"Chapter 8 delves into advanced Java classes: access control (public/private), constructors (overloading, `this` reference), exceptions, and composition. It details `enum` types, `static` and `final` members, packages, set/get methods with validation, and garbage collection. The chapter also covers `BigDecimal` for precise monetary calculations.",202.0
10500000172281870,Cmpsc221 Spring 2025,file,JHTP11_09.pptx,2018-05-02T20:50:59Z,https://canvas.instructure.com/files/1050~172281870/download?download_frd=1&verifier=nZV4Iyoo46uzFpkYAZBm1ENGCYuqnlthsCQjv9UF,,,"Java inheritance creates subclasses from superclasses (""is-a"" relationship) for code reuse, extending members and overriding methods. It's single-inheritance from Object. Constructors chain to superclass. While `protected` allows subclass access, `private` superclass variables with public accessors are preferred for robust, less coupled designs. Composition offers a flexible, loosely coupled alternative to inheritance.",203.0
10500000172281832,Cmpsc221 Spring 2025,file,JHTP11_10.pptx,2018-05-02T20:51:10Z,https://canvas.instructure.com/files/1050~172281832/download?download_frd=1&verifier=igh6mnGdqS49rU33QcEXuTN5eh7cq6zzLmcxIPG9,,,"Polymorphism processes subclass objects via a superclass type, dynamically executing methods for system extensibility. Interfaces define common methods for unrelated classes, allowing polymorphic processing. Java 8+ added default, static, and private interface methods, enhancing flexibility and promoting loose coupling.",204.0
10500000172281875,Cmpsc221 Spring 2025,file,JHTP11_11.pptx,2019-12-03T15:18:40Z,https://canvas.instructure.com/files/1050~172281875/download?download_frd=1&verifier=CCzaxDBIv6oH8FjO0uv2dOo15r4PMQrRDX1z3d4h,,,"Java exception handling uses `try-catch-finally` to manage runtime problems (e.g., `ArithmeticException`), allowing programs to continue. Exceptions inherit from `Throwable`; checked types require `catch`/`throws`, unchecked are `RuntimeException` subclasses. `finally` blocks and `try-with-resources` ensure resource deallocation. Custom/chained exceptions and assertions support robust error management.",205.0
10500000172281877,Cmpsc221 Spring 2025,file,JHTP11_12.pptx,2018-05-02T20:51:38Z,https://canvas.instructure.com/files/1050~172281877/download?download_frd=1&verifier=zLth12F13AXmECqVc621aKs7GF6NeI4dxu38y8vr,,,"This content is Chapter 12, ""JavaFX Graphical User Interfaces: Part 1,"" from ""Java How to Program, 11/e."" It is copyrighted by Pearson Education, Inc. from 1992-2018. Questions can be directed to paul.deitel@deitel.com.",206.0
10500000172281894,Cmpsc221 Spring 2025,file,JHTP11_13.pptx,2018-05-02T20:51:50Z,https://canvas.instructure.com/files/1050~172281894/download?download_frd=1&verifier=1nI8Hl0Iy3RoCXDyjR50LA5biJsHGp2twLI1WpQZ,,,"This content outlines Chapter 13, Part 2, focusing on JavaFX GUI from ""Java How to Program, 11/e."" Questions can be directed to paul.deitel@deitel.com. All material is copyrighted by Pearson Education, Inc. from 1992-2018.",207.0
10500000172281893,Cmpsc221 Spring 2025,file,JHTP11_14.pptx,2018-05-02T20:52:08Z,https://canvas.instructure.com/files/1050~172281893/download?download_frd=1&verifier=XiT1wXXJ4dHvrmFgQmLH1pYko4kgCQotvyqkL52A,,,"Chapter 14, ""Strings, Characters and Regular Expressions,"" from ""Java How to Program, 11/e,"" is copyrighted 1992-2018 by Pearson Education, Inc. For inquiries, email paul.deitel@deitel.com.",208.0
10500000172281905,Cmpsc221 Spring 2025,file,JHTP11_15.pptx,2018-05-02T20:52:21Z,https://canvas.instructure.com/files/1050~172281905/download?download_frd=1&verifier=kjnaxpfdT1IJvaH4LNtXg3tvAXyyaZGZnABpd5AQ,,,"Chapter 15 of ""Java How to Program, 11/e"" covers Files, Input/Output Stream, NIO, and XML Serialization. This content is copyrighted 1992-2018 by Pearson Education, Inc. For questions, email paul.deitel@deitel.com.",209.0
10500000172281897,Cmpsc221 Spring 2025,file,JHTP11_16-1.pptx,2018-06-04T21:43:50Z,https://canvas.instructure.com/files/1050~172281897/download?download_frd=1&verifier=ntXVBLyCXcF8tVxMvRxjdeKlTncI58T4WDJXHAM1,,,"The Java Collections Framework offers generic data structures like Lists (ordered, allowing duplicates), Sets (unordered, unique elements), Maps (key-value pairs), and Queues (priority-based). It facilitates handling primitive types via type-wrapper classes and autoboxing, provides `Collections` utility methods for operations like sorting/searching, and offers synchronized/unmodifiable wrappers. Java SE 9 introduced convenience factory methods for creating small, immutable collections.",210.0
10500000172281769,Cmpsc221 Spring 2025,file,JHTP11_16.pptx,2018-05-02T20:52:34Z,https://canvas.instructure.com/files/1050~172281769/download?download_frd=1&verifier=rulrn2nKiLqpBkIoAwoyrnBgbOHdAIbMJIoVeKq8,,,"This content covers Chapter 16: Generic Collections, from ""Java How to Program, 11/e"". For questions, contact paul.deitel@deitel.com. The material is copyrighted 1992-2018 by Pearson Education, Inc.",211.0
10500000172281869,Cmpsc221 Spring 2025,file,JHTP11_17.pptx,2023-03-03T01:00:54Z,https://canvas.instructure.com/files/1050~172281869/download?download_frd=1&verifier=OJUBYDdvxbdNdaj7K4SifGd5W8oG44gSNUJyecfq,,,"Java SE 8 introduced lambdas (anonymous methods) and streams, enhancing functional programming. Streams allow declarative, internal iteration for operations like mapping, filtering, and reduction, leading to concise, less error-prone, and easily parallelizable code, utilizing lazy evaluation.",212.0
10500000172281880,Cmpsc221 Spring 2025,file,JHTP11_18.pptx,2018-05-02T20:53:20Z,https://canvas.instructure.com/files/1050~172281880/download?download_frd=1&verifier=quKACZBB8PKc43JVHWFpMhVwkHbIr6a00ZlltqVq,,,"This content covers Chapter 18 on Recursion from ""Java How to Program, 11/e."" It includes copyright information from 1992-2018 by Pearson Education, Inc., and provides paul.deitel@deitel.com for questions.",213.0
10500000172281911,Cmpsc221 Spring 2025,file,JHTP11_19.pptx,2018-05-02T20:53:37Z,https://canvas.instructure.com/files/1050~172281911/download?download_frd=1&verifier=z0ODHFhZ6gVKwrKKqDomrb0RcYbhLB1qjdxbDhAx,,,"Chapter 19, ""Searching, Sorting and Big O,"" is from ""Java How to Program, 11/e."" The content is copyrighted 1992-2018 by Pearson Education, Inc. Inquiries can be sent to paul.deitel@deitel.com.",214.0
10500000172281854,Cmpsc221 Spring 2025,file,JHTP11_20.pptx,2018-05-02T20:53:51Z,https://canvas.instructure.com/files/1050~172281854/download?download_frd=1&verifier=ao1m4yLKprLQSy1DoNhep1JunhyEYawVCwWLhrBA,,,"Chapter 20 of 'Java How to Program, 11/e' provides a deeper look into Generic Classes and Methods. This content is copyrighted 1992-2018 by Pearson Education, Inc. For questions, contact paul.deitel@deitel.com.",215.0
10500000172281884,Cmpsc221 Spring 2025,file,JHTP11_21.pptx,2018-05-02T20:54:04Z,https://canvas.instructure.com/files/1050~172281884/download?download_frd=1&verifier=dG0PSYiVbBGajogNwrXChbYdZlZjQGwpiqDIi52f,,,"Chapter 21, ""Custom Generic Data Structures,"" from ""Java How to Program, 11/e"" is presented. The content is copyrighted from 1992-2018 by Pearson Education, Inc. Questions regarding the material can be directed to paul.deitel@deitel.com.",216.0
10500000172281753,Cmpsc221 Spring 2025,file,JHTP11_22.pptx,2018-05-02T20:54:29Z,https://canvas.instructure.com/files/1050~172281753/download?download_frd=1&verifier=Pp297y5V3e8VgsCSLHkBDsvjnkpitiN0dYaLJCD8,,,"Chapter 22, ""JavaFX Graphics and Multimedia,"" from ""Java How to Program, 11/e"" is presented. It includes contact info for paul.deitel@deitel.com and is copyrighted by Pearson Education, Inc. (1992-2018).",217.0
10500000172281752,Cmpsc221 Spring 2025,file,JHTP11_23.pptx,2018-05-02T20:54:42Z,https://canvas.instructure.com/files/1050~172281752/download?download_frd=1&verifier=yhSSM0ESOeROfAdcJoBssqHWshsZR7VaREAQjCnf,,,"This content features Chapter 23, ""Concurrency,"" from ""Java How to Program, 11/e."" All rights are copyrighted by Pearson Education, Inc. from 1992-2018. Questions can be directed to paul.deitel@deitel.com.",218.0
10500000172281888,Cmpsc221 Spring 2025,file,JHTP11_24-1.pptx,2018-06-26T20:08:55Z,https://canvas.instructure.com/files/1050~172281888/download?download_frd=1&verifier=8Nr7bp6BQHdYiniKjBXMiPiAC8NXJIIcizs0nq5h,,,"Chapter 24, ""Accessing Databases with JDBC,"" introduces relational databases, SQL (SELECT, INSERT, UPDATE, DELETE, JOIN), and Java's JDBC API. It covers database connection, query execution, ResultSet processing, RowSets, and PreparedStatements. The chapter also addresses database setup (Java DB/Derby), GUI integration, stored procedures, and transaction processing.",219.0
10500000172281740,Cmpsc221 Spring 2025,file,JHTP11_24.pptx,2018-05-02T20:54:59Z,https://canvas.instructure.com/files/1050~172281740/download?download_frd=1&verifier=Zf9ovoc207eclS6Iz6kVzIFALRWYcDik33oCmBvm,,,"Chapter 24 of ""Java How to Program, 11/e"" details accessing databases via JDBC. For inquiries, email paul.deitel@deitel.com. Content is copyrighted 1992-2018 by Pearson Education, Inc.",220.0
10500000172281857,Cmpsc221 Spring 2025,file,LoanAccount.zip,2021-09-09T18:29:01Z,,,,,
10500000172281878,Cmpsc221 Spring 2025,file,LoanAccountHierarchy.zip,2021-09-09T18:29:20Z,,,,,
10500000172281745,Cmpsc221 Spring 2025,file,P5 Rubric Drawing Application.docx,2019-10-11T19:53:39Z,https://canvas.instructure.com/files/1050~172281745/download?download_frd=1&verifier=WsZPhn8xiAzb7JoILF4F7GS9o0Og0mcF4QNeTLKw,,,,
10500000172281868,Cmpsc221 Spring 2025,file,PA1 Loan Account Grading Rubric.pdf,2021-08-03T23:25:05Z,https://canvas.instructure.com/files/1050~172281868/download?download_frd=1&verifier=ICJOuif2eCniqqyKpsgWhfHX3ujagd5WBfnoBAYH,,,,
10500000172281903,Cmpsc221 Spring 2025,file,PA2 Loan Account Hierarchy Grading Rubric.pdf,2021-08-08T23:42:19Z,https://canvas.instructure.com/files/1050~172281903/download?download_frd=1&verifier=OIZr8HrqwsNvl4Hzk8hbJE2ZR1khDLiQkB4bWPRK,,,,
10500000172281902,Cmpsc221 Spring 2025,file,PA3 Customer Loan Accounts Grading Rubric.docx.pdf,2021-09-28T18:28:30Z,https://canvas.instructure.com/files/1050~172281902/download?download_frd=1&verifier=oVkmMe5AtmWdpdp8PycW5dWueNpxhOeFhYhdBCIv,,,,
10500000172281883,Cmpsc221 Spring 2025,file,PA4 PizzaServingsCalculatorRubric.docx,2020-09-24T17:15:02Z,https://canvas.instructure.com/files/1050~172281883/download?download_frd=1&verifier=1AzJZpJqX4SmRfbFxGuLZ2mFcNYaK3FKwFS8X3ma,,,,
10500000172281906,Cmpsc221 Spring 2025,file,PA5 2D Drawing Application Grading Rubric.pdf,2021-08-09T22:36:34Z,https://canvas.instructure.com/files/1050~172281906/download?download_frd=1&verifier=CKWQOVL4qIiujWAyMOOl5Rzo1jy5RtFiVTJvC7rf,,,,
10500000172281885,Cmpsc221 Spring 2025,file,PA6 Functional Programming Grading Rubric.pdf,2023-08-30T22:50:24Z,https://canvas.instructure.com/files/1050~172281885/download?download_frd=1&verifier=dKyR669YWkLkAIfwg4qpqkNcIFBoE4sxH1aDzgTk,,,,
10500000172281846,Cmpsc221 Spring 2025,file,PizzaServingsCalculator.zip,2022-09-27T19:41:21Z,,,,,
10500000172281828,Cmpsc221 Spring 2025,file,PizzaServingsCalculatorFinal.png,2020-09-24T16:25:11Z,https://canvas.instructure.com/files/1050~172281828/download?download_frd=1&verifier=SgYm4C4ldZTOSuU8AaMUnwt89Ahp90O2enCglvFc,,,,
10500000172281767,Cmpsc221 Spring 2025,file,PizzaServingsCalculatorInitial.png,2020-09-24T16:17:07Z,https://canvas.instructure.com/files/1050~172281767/download?download_frd=1&verifier=qcukieCXa3jbHz2gqnzA6McFaYj7tFi6it31PlNc,,,,
10500000172281873,Cmpsc221 Spring 2025,file,Python_C++_to_Java_Comparison.pptx,2018-05-02T20:55:17Z,https://canvas.instructure.com/files/1050~172281873/download?download_frd=1&verifier=d2j4BpV8MQ46bja71GLEqF6uCJYqAkCiZ7i2jkPs,,,"This content summarizes Java programming essentials from chapters 2-6, detailing program compilation/execution via `javac`/JVM, and I/O using `Scanner` and `printf` (with format specifiers). It covers primitive/reference types, object initialization with constructors, `switch` statements (including String support), static methods/fields (e.g., `Math` class), String concatenation, and the Java API packages.",221.0
10500000172281815,Cmpsc221 Spring 2025,file,TemperatureConverter-Assignment5.png,2018-06-14T20:12:47Z,https://canvas.instructure.com/files/1050~172281815/download?download_frd=1&verifier=DNPFRzhBvpBXGh5hPBIabQhPMnOXRzKoXIWzQiD4,,,,
